Columns	ConvolutionKernel	DistanceSourceToDetector	DistanceSourceToPatient	Exposure	ExposureTime	FilterType	FocalSpots	FrameOfReferenceUID	GeneratorPower	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionDiameter	RotationDirection	Rows	SOPInstanceUID	SliceThickness	XRayTubeCurrent
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1038.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.263258473579717472336485860018	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-882.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.263392915772441676017464379884	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1004.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.263825302010572748700551944421	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1239.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.265072672763368263917823787424	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1045.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.265420663162154771085062777389	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-260.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.266555817025244881450753121025	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-508.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.267267803204123476198845231726	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-651.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.268085276435657073089888881759	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-569.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.269296311814750325265884538823	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-773.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.269525267736421629658396054902	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-416.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.270094855920415157193586503292	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-831.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.270640800026571198503660592180	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1127.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.270934334937608034782370282432	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1028.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.272377067955469050570132549708	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-440.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.272846177747164729062360210762	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-352.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.276915536088016801312886251068	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-539.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.286063716057324619212350243204	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-688.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.286075371759032898765729821483	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-998.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.286366390978165019432106105454	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1208.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.288123185798322044412990874883	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-290.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.288516302155420383409303304444	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-607.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.289025425948635498222232103471	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-824.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.289591085881887781498993076575	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-984.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.291411458662671461950059228527	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-596.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.291612738400050782259416176499	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-739.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.292686154305136704226782507742	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-770.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.293154096164054038476966103988	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-777.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.293574773562250729122232129456	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1113.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.294521350124849970413582758431	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-372.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.295428866582248097639439231285	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-542.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.295870113574683051130484712423	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-705.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.296124351284602543409910104016	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-923.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.296620012058485119200209953992	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-583.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.296874607893963647604547642804	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1202.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.297098109924841313846771401692	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-311.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.298388390096149301460475524721	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-545.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.300063878020179556946363238225	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-593.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.301537123317349348202093054467	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1171.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.304596546218906184895183169734	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1052.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.304896530666339196826450826452	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1181.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.305786248005175126701631799431	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-841.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.308613081903998593199165505584	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-902.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.309479476722001474790101270893	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-586.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.311885402857752793447396443788	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-454.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.312896411975809324942694026920	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-787.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.313912140759498857449900396880	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-491.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.313915952052217610140718008607	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-467.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.315745813074870499761020732673	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-566.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.316122478522013602642376248268	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-851.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.317215945103922153000642604117	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-600.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.318714132269068002124453187863	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1025.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.318799590044598836668815075959	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-678.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.320994820015128979419720963315	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-267.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.322456389346603562771296454785	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-498.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.324493149045794264864746102518	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-790.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.325492784778717329642493520052	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-450.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.326556025889923529779747057201	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-821.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.327212179745772994487696060000	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-797.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.327725559356851494238375524137	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-528.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.327817170782536576007755686351	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-794.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.328709844145225636832116571664	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1001.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.331166414538484998824373731185	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1242.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.331921186591992411753473324231	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-382.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.333124944313922591939073746443	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-505.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.333687371154061209871147361442	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-695.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.334232474634381986191664646105	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1236.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.334461862106359280088314096400	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-868.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.334567616758236122832339007507	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1018.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.335451865971181626298934091134	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1215.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.335585997171567218484511654522	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-872.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.336083174482241163268773046453	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-654.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.336352558178397535785404656281	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-304.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.337328607116707889943523759005	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-845.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.338462431737379189977336737177	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1164.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.339089736529924439851620126038	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-967.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.339401552184028666365267289361	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-953.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.346332524477267116642041230510	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-624.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.347865267984816246503301684914	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1011.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.354839259974622338358090627331	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-270.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.361405663868010797676182078985	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-641.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.365033966562892857180261346248	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-610.5	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.366040272245107336986196144478	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-722.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.380456905589306866879632770201	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-875.7	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.388345360082975233489576869403	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-301.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.399842144594648132528678131435	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-430.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.402685713621498545708318109037	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-562.9	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.419812095883840364533008117141	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-1178.3	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.420714298922177137866188877619	5	104
512	XYZG=7.00	940	535	55	800	1	0.95	1.3.6.1.4.1.14519.5.2.1.2744.7002.228935278446270259688263545881	17	1/0/0/0/1/0	-249.51172/-450.51172/-743.1	0.9765625/0.9765625	500	CW	512	1.3.6.1.4.1.14519.5.2.1.2744.7002.433044579530120045515214031608	5	104
